"AnnualIncome","CreditScore","Experience","LoanDuration","NumberOfDependents","MonthlyDebtPayments","CreditCardUtilizationRate","NumberOfOpenCreditLines","NumberOfCreditInquiries","DebtToIncomeRatio","PaymentHistory","LengthOfCreditHistory","SavingsAccountBalance","CheckingAccountBalance","TotalAssets","TotalLiabilities","UtilityBillsPaymentHistory","JobTenure","InterestRate","MonthlyLoanPayment","TotalDebtToIncomeRatio","LoanApproved","EmploymentStatus_Self-Employed","EmploymentStatus_Unemployed","EducationLevel_Associate","EducationLevel_High School","EducationLevel_Master","EducationLevel_Other","MaritalStatus_Divorced","MaritalStatus_Other","MaritalStatus_Single","HomeOwnershipStatus_Other","HomeOwnershipStatus_Own","HomeOwnershipStatus_Rent","LoanPurpose_Auto","LoanPurpose_Debt Consolidation","LoanPurpose_Education","LoanPurpose_Other"
46116,566,4,96,1,607,0.10993423902925,5,1,0.082584580959536,15,29,3219,107,19530,85396,0.781726889858302,0,0.304252400430025,594.407523707247,0.312622306455178,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
73801,639,23,48,3,276,0.0847103069951812,0,1,0.431420122357942,25,13,3120,2193,231727,82919,0.885119297586056,4,0.200877102468248,629.139053223871,0.147175087582641,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35628,567,8,36,4,269,0.625735858413782,5,1,0.231575328768014,15,6,4779,731,37189,5627,0.799619192940321,4,0.204596458253309,817.412437026605,0.365918638271002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
79137,611,10,60,3,648,0.0791459863508539,3,1,0.158113029027626,30,11,4634,222,86389,54952,0.80637268837851,1,0.199025751894069,270.134457989441,0.139222026307205,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
46277,544,0,36,5,273,0.0973545952861357,3,1,0.333810844719851,34,14,3976,1003,27085,14433,0.982929102689817,4,0.214192070702574,468.593629312561,0.192301219866256,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26781,641,32,108,0,552,0.635552314204026,3,1,0.19950448246878,20,12,9003,1127,24426,38945,0.796174176988332,5,0.256007459212,219.566309213216,0.345722553696971,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
109920,551,35,72,2,371,0.158851561651236,4,0,0.308094090550746,18,21,7108,816,64342,9454,0.782846328845558,1,0.228283734692158,821.459487399167,0.130181166746634,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
89809,531,22,36,0,143,0.23952510065136,5,1,0.0261797685407694,24,11,2908,1234,23758,42754,0.790867149896612,7,0.236498734965876,519.433155018997,0.0885122633614445,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
72704,484,19,36,0,466,0.279032334020829,3,1,0.301774725108459,22,11,7214,266,7480,6300,0.846960655471842,0,0.268649127769717,1044.57518047197,0.249324688678252,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
33803,532,16,36,2,522,0.385540647009323,2,4,0.450324196531001,23,10,8876,4058,52678,14198,0.678020239683241,5,0.233667302196731,1504.92880781713,0.719555829181008,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
56813,575,0,72,5,551,0.264244521391058,1,1,0.0667802160962749,26,17,1465,157,53936,30681,0.617645960119289,4,0.1985776,494.643414686337,0.220860031616638,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22602,593,26,48,3,468,0.390440978447285,7,1,0.424189986171574,23,16,4266,2987,7253,55642,0.841140909847863,5,0.212276389801604,582.749520006164,0.557870730027164,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
25564,509,5,36,0,547,0.610231146693466,6,0,0.0915187352029695,29,5,6343,1645,189301,11550,0.587059021815504,8,0.276486092238951,601.469490760474,0.539103187651607,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
96751,535,34,12,2,251,0.325425230945166,2,0,0.330838504646537,29,28,5252,827,15569,30653,0.592430886655944,5,0.221930797921971,1506.58593528061,0.406817205913265,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
63203,642,28,48,3,369,0.458397786714832,3,0,0.606788974143624,21,23,1400,433,46514,20986,0.79012275088927,2,0.22774157822629,1442.43698010098,0.343927404730974,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
106613,567,19,96,1,212,0.31147229599905,2,4,0.196343189391228,28,3,5988,335,16391,3210,0.890610132852797,2,0.293047528357477,540.809079081771,0.0847336530158728,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
26562,570,5,36,3,368,0.369914430111652,2,2,0.260828253645317,21,17,2690,512,102756,50422,0.842955566012425,4,0.233741012646026,679.864427683417,0.473397075980762,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
69643,563,16,120,0,188,0.199045932641763,3,1,0.168657897524396,19,6,3270,4032,178354,22891,0.906124601048441,1,0.296920475380535,269.003564422656,0.0787450680337129,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
74278,656,27,96,1,328,0.0582681956506282,1,0,0.583568701971758,18,8,2680,2761,79898,84746,0.760634583439432,7,0.200380943794473,682.632312398189,0.163272944193143,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
42911,550,33,48,4,312,0.164460022204801,1,2,0.0827175605606583,20,21,880,2465,123738,38710,0.945072971457198,4,0.260239277181665,730.912058851977,0.291648871063917,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
54163,648,22,60,1,314,0.314051197025478,2,0,0.560502471608008,24,17,3778,1100,32377,84502,0.67272210533538,5,0.180805518969969,287.186753965381,0.133195004848043,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
51561,612,15,84,0,628,0.245963667613848,2,0,0.623305879860971,24,14,454,525,109968,77770,0.630414386109376,6,0.257986433728659,643.701401579509,0.295968208897308,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
27639,584,16,48,4,261,0.60254187603945,3,1,0.406459940144002,24,21,10954,1258,22119,27629,0.896398471292516,5,0.221275782925956,711.740645381038,0.422333939164675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39733,520,2,96,0,303,0.143802318599256,3,1,0.142057926431222,22,26,5184,2691,183618,49265,0.859444024579676,5,0.263747612755119,271.839961992805,0.173610840961258,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
24000,572,6,48,2,455,0.343124749274622,7,0,0.0938602901547338,27,8,9290,1470,63139,21629,0.734206023418517,8,0.263286514861493,1248.49235366331,0.851746176831654,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
43162,626,7,24,0,156,0.291222132978178,5,0,0.596461474650617,18,5,1179,1674,165459,48838,0.8199194850711,6,0.171164957746556,358.56538206643,0.143060668754857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45063,598,25,60,0,555,0.333799488169098,2,1,0.340338725794896,30,17,653,3371,78800,12614,0.927258338694749,8,0.201733322938309,1106.13491089835,0.44235001954553,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
42222,505,24,84,2,330,0.0738926115338329,0,0,0.255963679503952,20,13,11311,713,60544,35313,0.879946465676014,8,0.307723337427492,889.496338904983,0.346595520507314,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
29173,582,0,48,4,380,0.305741033996913,0,0,0.521587875569329,28,3,1165,645,70369,10842,0.975481122768314,7,0.24002528847727,639.28420441856,0.41927160227,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
20657,558,2,36,1,310,0.400880070900678,3,0,0.348886375765522,32,19,12343,423,42335,25569,0.842410522393161,7,0.219655590246069,434.557312337323,0.432525911218855,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
33581,661,15,48,2,385,0.365619254273458,3,1,0.500931127048504,25,17,2628,500,9614,11887,0.620792652405671,3,0.162821956148997,319.516425160791,0.251755370653926,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
38501,602,20,36,0,334,0.195482910348829,1,0,0.243134849114501,25,26,912,1056,199577,36330,0.908554590207606,5,0.226097657202021,1595.0599093014,0.601249809397595,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
48951,595,11,72,0,151,0.481962404709299,1,0,0.157810717206261,25,13,2109,683,62285,22637,0.740913846164033,5,0.225806111464096,487.430561722233,0.156506848494756,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
31561,495,0,84,1,435,0.154543314803508,1,1,0.286278736721006,28,20,4016,1144,49256,11355,0.858219415988006,6,0.276353459096789,301.738303146302,0.28011975659059,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
112739,609,23,72,1,308,0.435417240197044,4,2,0.172490507735816,21,18,4445,2984,28031,38779,0.514188525949773,2,0.260655146369093,1011.78617096721,0.140478752265024,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
64690,665,26,48,2,861,0.291645213856805,4,0,0.300146394152265,26,4,3271,1997,29326,17414,0.940532064190747,9,0.218773247618183,1605.33311554617,0.457504983560891,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
48242,503,4,36,1,533,0.193799183145492,7,2,0.17941286466294,23,27,1608,1009,21802,8032,0.838493485391961,5,0.266226691453519,559.257544051902,0.271694592442743,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
15000,571,0,48,1,115,0.12702715438597,3,2,0.570494877657272,17,24,1592,1953,116537,59439,0.806824806223043,2,0.198428858269535,429.739839370554,0.435791871496443,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
70031,625,39,72,0,713,0.355019995657333,1,0,0.267487902967634,21,3,874,1394,8634,46079,0.839689249626469,5,0.25123642359593,1026.36259495654,0.298044453734467,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
59876,555,8,60,1,261,0.0513867124995506,4,2,0.526719076703724,22,15,9767,322,165348,23250,0.805228953587334,3,0.280252808734432,423.467699793576,0.137177039173006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
15000,581,9,60,2,306,0.268727628072554,1,0,0.627045360602247,14,14,2003,338,66286,22865,0.662237045474295,6,0.274566613677114,782.051979118129,0.870441583294504,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
26983,589,18,24,4,444,0.697693489571391,3,1,0.233294584218124,29,1,3904,1307,111010,15817,0.89347325388158,8,0.212913225062603,420.733097810081,0.384567956629025,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
37982,591,41,84,0,197,0.249718304911833,3,1,0.483151018738485,24,10,4461,713,75963,66534,0.808456732509594,3,0.270630684673098,383.321282154567,0.183346200459555,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
59320,622,27,36,1,391,0.440721892701428,3,1,0.144885733226735,24,7,2970,1299,23197,7892,0.707272832534329,5,0.179653079286807,523.88515271529,0.185074542019276,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
49793,601,17,48,0,457,0.407653274454195,2,1,0.161981837071933,24,2,1191,312,15274,18365,0.926211628204758,1,0.214038868259497,520.449990120669,0.235563229398671,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
51579,565,36,48,0,483,0.130875410988228,3,2,0.497379244021247,26,15,9192,3456,18946,53247,0.840713062408462,1,0.23020069444528,797.361524317612,0.297879724147644,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
23505,514,14,96,1,813,0.546354380757211,1,0,0.136599964279045,31,1,545,1563,93815,7023,0.842928250096931,3,0.299223949329415,628.586720376853,0.735972799171336,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
109027,526,40,108,0,728,0.2662769972718,2,0,0.218483003071767,26,15,1001,470,108706,64738,0.916867875665148,9,0.306733274725303,287.472892386041,0.111767495286787,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
78774,609,15,108,0,572,0.390217207974569,5,3,0.145006345666169,29,24,4678,699,11306,5340,0.603476463970121,5,0.302613575968388,1042.60941103693,0.245960760307249,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
25464,551,13,84,0,265,0.121426476487323,6,0,0.516322314966443,21,27,722,2768,99627,37142,0.627786608698431,4,0.293271319729727,458.488047646713,0.34094629955076,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
40539,540,17,60,2,303,0.438656420025199,3,0,0.26945545951664,22,6,3570,2920,56969,3084,0.820924602819153,8,0.273045623763362,696.583513102488,0.295887963620954,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
76842,585,25,60,1,362,0.571856811072565,4,1,0.250933439960398,24,1,7399,1970,19909,62490,0.943596849734223,7,0.212938517309876,347.122899062815,0.110739892100073,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
33835,622,21,36,0,402,0.320135186732129,6,0,0.0690928053410854,31,10,991,1392,38404,3258,0.696531859231278,3,0.181611118068909,522.918530597759,0.328033762883792,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
29035,553,14,36,3,621,0.127144896329257,2,1,0.250565923428786,18,12,1685,310,36034,35182,0.738818704475349,6,0.22755003267062,908.725249013627,0.63222672595707,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
41450,591,30,48,1,665,0.2134942837824,6,0,0.0651973175543137,15,11,1468,1944,112419,65604,0.954606128856821,8,0.229462026646561,627.279035309151,0.374121795505665,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15638,548,40,60,1,303,0.406698438577533,7,2,0.186711832442403,24,16,1181,474,103117,20031,0.763910631740546,5,0.251754808721033,136.137731133691,0.336977412303638,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
44462,645,16,12,0,376,0.431898634959454,4,0,0.26358534492955,18,29,813,129,48963,74751,0.648384693818028,9,0.157833565030883,1840.11841292893,0.598115715783078,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
49103,556,38,72,1,467,0.344872004113326,3,1,0.140602903888903,27,1,1398,4110,27822,13326,0.939633075254351,9,0.242778035116137,499.206000260759,0.236125532108611,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
39415,613,17,96,2,535,0.269869082167374,7,0,0.592379069793389,16,23,2295,357,38471,6626,0.695843651523702,4,0.292325432192152,851.213745990603,0.422036406238418,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
30971,587,21,108,2,279,0.421756259886314,2,0,0.0859345287163527,29,20,1540,1120,11839,3890,0.698453835125204,2,0.288639880330751,540.137027417458,0.31738220687125,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
41633,520,0,48,2,893,0.296173534162712,7,3,0.251171044709366,16,10,1155,963,50407,24958,0.7772598895164,7,0.240155212120051,599.966448577186,0.430322037396446,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
61840,550,11,36,0,244,0.152118840748926,3,1,0.455398905037062,27,27,1500,89,89489,3169,0.832803730518996,4,0.210654329560508,465.588966515519,0.137695142273387,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
70789,534,20,84,1,818,0.340206231782828,2,1,0.230558753624766,30,21,2520,126,52288,22770,0.712918444392885,5,0.275480889638686,361.387792299658,0.199927298133833,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
57919,579,6,24,1,229,0.402853419268876,2,1,0.127467594283467,12,22,3056,798,46177,15642,0.76891077227185,7,0.207896559305444,1462.88155666301,0.35053399885972,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0
39932,551,11,24,0,193,0.330448102228031,6,2,0.199544424823394,20,10,6305,1658,66321,46512,0.787284053519739,8,0.188178517613869,969.065728040544,0.349213381160135,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
23652,566,11,60,1,677,0.56180067885191,3,0,0.260067875301646,26,25,1917,60,96014,21866,0.759474903728757,3,0.25534174817243,481.764714145508,0.587907008698888,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
45957,508,39,48,2,143,0.28699065964568,5,1,0.0757130062888177,24,3,10083,189,46554,19451,0.936645041202538,7,0.272805818690811,583.615053312619,0.189729108509072,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
68986,620,37,36,3,859,0.31008776137419,4,1,0.271654687161855,30,11,993,2996,124940,23781,0.871162422011361,0,0.164440481880132,868.496849318678,0.300495204705652,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
39765,516,0,24,4,222,0.2423038966812,3,0,0.481600458528883,24,18,5842,1367,17892,13437,0.698381752116716,5,0.22268600825759,868.737945200642,0.32915517018503,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
43476,563,6,60,1,454,0.169792254360569,3,0,0.457876802367824,27,2,914,1209,24594,26597,0.785642211748422,9,0.239169261882387,458.195160024495,0.251778956672508,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
55063,584,9,36,3,195,0.485544519679538,3,1,0.0966132146427778,19,24,2346,2353,132793,68175,0.652823394611033,6,0.226907970173824,992.90012187051,0.258881671221076,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
25571,503,10,36,0,465,0.0653295694626672,5,0,0.216650841747715,24,3,4608,1204,92391,18260,0.950455683046445,7,0.266429844113017,761.357791598638,0.575507156512598,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
28409,572,26,48,2,273,0.367866750845967,0,0,0.444919791025707,16,6,5595,1249,29255,13647,0.843895391600766,5,0.258873149220874,838.319650388222,0.469422922477337,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
28706,571,4,60,1,358,0.260523000445688,1,1,0.201225488598549,27,22,2527,391,87772,58619,0.746559588985554,7,0.283919161576053,946.858961620102,0.545471592678925,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15000,591,34,120,0,333,0.653117799649052,3,1,0.39486344570327,25,9,2813,1113,35709,50582,0.739169406771237,3,0.274470316898775,261.105777667434,0.475284622133947,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
44173,604,33,24,1,378,0.476778399603882,1,2,0.225401210625427,20,10,4488,283,51567,8452,0.859412172045133,2,0.175644544643514,1116.47499322372,0.629120182371594,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
75934,563,7,36,1,401,0.282755332200125,3,1,0.0800290724884423,18,6,4394,742,40513,6282,0.717206210491287,6,0.275037668368999,1102.81004688122,0.237650071938455,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
17609,608,9,60,0,307,0.100280227692886,6,0,0.259563259641197,30,9,4190,2053,48228,19812,0.891039597579098,8,0.1785032,560.130843447632,0.590923398340143,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
47557,598,16,24,2,449,0.389060776447054,2,3,0.499217508605658,27,13,6851,3627,19877,17973,0.933620757522738,2,0.225204265134403,928.220702622816,0.347512425751704,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
53960,488,12,48,0,470,0.263923913208303,2,1,0.239396786346233,28,16,5819,1269,43410,21632,0.843911719535191,5,0.287173406559404,800.559477760318,0.282555851243955,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50552,591,10,72,1,115,0.207467921716006,2,0,0.470439849450354,26,25,2782,1247,42775,6266,0.867194291768786,7,0.237806529864787,543.67923970876,0.156356838038161,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
66027,563,10,48,1,632,0.0444147347848124,1,3,0.116803965651389,27,27,11006,431,12378,47942,0.735094390207031,5,0.238319896116538,502.81705966368,0.206246001120211,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
27282,633,29,48,0,279,0.164898105266576,2,0,0.137087544482502,27,28,2296,2222,71719,6001,0.852577387497032,7,0.184730776500461,263.139157865252,0.238460153008688,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
39526,538,0,48,2,451,0.0447728507332964,3,2,0.291211665287027,27,8,7029,2213,82323,14497,0.741961628719993,3,0.287320039244193,1191.32095563819,0.49860475301468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75069,588,21,36,3,220,0.643737574731679,2,0,0.172748975180108,20,29,6525,517,51337,47649,0.957204569311499,8,0.22248261566027,720.818822368803,0.150392650340695,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53001,603,9,96,0,391,0.203421938202762,1,0,0.462693218558347,23,21,11879,1675,51934,62988,0.809348967454254,8,0.227164220021801,361.573747799861,0.170390841184097,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
35541,617,5,36,1,211,0.421303207714372,4,0,0.315162269483086,23,21,1340,1884,22292,4002,0.935661809989982,5,0.197209496174277,1360.24587995136,0.530512663105043,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
51345,609,27,60,3,406,0.337716334838883,3,0,0.16673705873872,34,11,2818,1058,70204,6759,0.803115473222162,5,0.180992309112811,223.30128353065,0.147075964599626,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
37989,616,13,60,1,491,0.203129898666255,3,3,0.570378754899284,26,24,1004,893,66290,22499,0.847686891741801,5,0.242261888933811,780.833007135812,0.40174777134512,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
47546,530,8,60,0,840,0.532452999736978,0,1,0.454055065090612,21,15,2534,320,8150,11078,0.575749387177549,7,0.267181323320747,468.351513432019,0.330211125251004,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
63732,515,6,48,1,862,0.402456346011191,5,1,0.1691428385852,25,13,8823,909,130368,26570,0.592917325143994,2,0.219612826184362,438.492460161989,0.244867719857275,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
37860,569,0,36,1,748,0.0595427989137714,5,0,0.091727570401465,16,25,514,1651,79314,12011,0.991327777168119,6,0.192651263882167,407.193994296137,0.36614706633792,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
43675,602,32,48,2,444,0.377081193102278,3,0,0.0966695331184431,18,5,1163,2210,108859,89991,0.675911840399433,5,0.239186631805369,1135.68185379499,0.434028213979162,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
59758,560,4,36,0,807,0.0187833358702975,2,5,0.257530842529098,20,10,1930,272,6416,10221,0.909939130667397,7,0.208910963356824,1554.34908049182,0.474182351583083,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
68064,600,30,48,0,316,0.603783510081485,2,0,0.113248201668959,31,8,5025,341,14220,45116,0.786009843527344,3,0.238768101070096,647.291872598393,0.169832840726092,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
16930,568,5,36,1,252,0.584102528785501,3,0,0.462589463235219,16,10,1897,833,33790,19702,0.860163849218871,3,0.220839239283253,531.259807711698,0.555175291939774,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
126400,608,25,48,3,784,0.197149151640802,7,1,0.386057292249946,32,18,4103,351,76452,38763,0.832750880372725,5,0.24523490462154,1402.93880439361,0.389215816639327,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
52222,499,0,48,1,384,0.47225942087414,3,0,0.220540318081008,20,16,5702,1531,82868,7125,0.600624809464443,5,0.247994128684349,669.069212184511,0.408469811106899,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
53033,552,8,120,1,306,0.35664050196125,2,2,0.404893681407143,34,19,3374,143,3528,47202,0.576549024397085,5,0.256754845411048,285.50913014917,0.133843259136576,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
52419,656,29,36,1,461,0.127453148984067,2,0,0.351293440903894,27,27,770,1631,32422,5909,0.848418872046601,6,0.187433094170051,621.861413128601,0.247893644623957,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
37698,560,12,60,2,697,0.278310765116303,1,0,0.457186029581231,21,17,840,318,87367,35663,0.735700151575479,5,0.212125996309221,767.531092838903,0.466188474562758,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
36121,589,9,60,0,270,0.530158107084264,2,1,0.302158178799169,29,25,1040,1578,11189,16714,0.754123490447888,5,0.222736113352892,462.86542745649,0.243470145607206,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
35075,618,2,96,0,575,0.373308724768451,5,1,0.170228830461003,19,21,2510,3106,28074,16270,0.813319932071646,4,0.220839688366782,543.074882450757,0.382520273397265,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37740,608,21,60,0,620,0.275758602329142,4,0,0.459051299977584,18,24,3353,3921,69601,30465,0.930036725503823,3,0.213602961904033,796.351100064442,0.450350111308249,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
53193,544,23,48,0,330,0.121659134635104,5,1,0.573066074568569,27,15,2910,466,86759,76299,0.933100338841957,0,0.29007732581616,1010.56807636803,0.302423569199263,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
52129,567,24,60,1,343,0.674306822472128,5,1,0.427844747206152,25,3,6605,561,126454,9466,0.961728733138266,5,0.284526671615924,579.127914530314,0.212272151285537,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
43624,567,18,36,0,977,0.354405634028694,4,1,0.436271285438093,22,12,5458,2622,14813,46266,0.932111633153338,10,0.22115671150858,849.883845576587,0.502535442575624,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
44781,586,23,60,0,170,0.351079172646184,4,0,0.432338385587437,18,19,2916,740,17336,15629,0.979161105012423,5,0.228310666082745,268.349083749636,0.117464750787067,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
43709,546,18,48,1,385,0.282418939951026,4,1,0.430289221505413,24,24,1570,2153,49722,26928,0.875513366621208,3,0.242564520506443,780.906248654824,0.320091399571207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51631,526,11,48,3,188,0.108105055054175,3,1,0.160188214971585,22,26,634,3748,77065,3326,0.860677601122111,4,0.263135293036778,459.127290857885,0.150404359595875,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
96669,608,39,60,1,833,0.154810696797215,5,3,0.0719234247692583,13,4,8455,309,150569,54823,0.868073395261044,3,0.189519529855175,486.485793079014,0.163794282727122,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
36612,512,23,36,3,673,0.395112794283744,4,1,0.660721732290897,19,9,2602,103,54599,30079,0.761364537598576,3,0.270778388093929,1018.65049506007,0.554457717161609,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
26304,562,11,36,0,330,0.163181192855054,1,1,0.483611363363304,17,10,1878,361,74874,10451,0.852700386904091,2,0.241830451390914,1020.78486526796,0.616233971381368,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
64479,616,38,60,1,570,0.414871697302981,2,2,0.325074920647817,28,28,6187,1342,17592,22274,0.910734275287475,4,0.221910915820815,1360.90177438345,0.35935453857227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
